hours_of_sleep,screen_time,caffeine_intake,steps_walked,stress_level,exercise_minutes,alcohol_units,ambient_light,weekday,bedtime_hour,late_bed,active,sleep_good_prob,sleep_quality
7.554774285182786,2.574188291864254,3,6304,1,21,0,medium,weekday,22.25,1,0,0.09478982224862587,poor
7.968292566786671,5.206612856926716,1,9501,1,50,0,low,weekend,21.93,0,1,0.7147910912345445,good
5.841336910527396,10.439993725199377,1,10765,10,45,0,low,weekday,22.02,1,1,0.04618136474904888,poor
6.92559330492275,3.135701880257872,2,3945,7,8,0,low,weekend,22.54,1,0,0.06847641324205311,poor
3.0,4.1737928417276615,0,8403,9,12,0,high,weekday,23.53,1,1,0.0,poor
5.719515448332138,0.7005143833202891,0,8296,3,59,0,low,weekend,23.37,1,1,0.3072384850114507,poor
6.68428981075855,4.0962161800599866,3,9220,8,11,0,low,weekday,22.19,1,1,0.0,poor
5.440271022543938,8.68396268381446,3,7496,9,22,1,low,weekday,22.52,1,0,0.025202627436368363,poor
9.040514129914545,1.289865816540591,1,172,3,41,0,high,weekday,1.02,0,1,0.9032090115110392,good
5.212323277549209,1.5796513462493493,2,5533,3,20,0,low,weekday,0.48,0,0,0.03292754474762616,poor
6.449944391628771,4.561362614826593,0,2532,1,63,0,low,weekend,23.82,1,1,0.35663720727882753,poor
7.163425721607614,2.5494874551453957,2,5392,2,50,0,medium,weekday,20.34,0,1,0.25795875049181227,poor
8.801591611332645,0.32071314983615884,1,8940,7,2,0,low,weekday,23.16,1,1,0.7807615468106299,good
5.2051723110257,1.661496597088359,2,6915,3,10,0,low,weekday,21.99,0,0,0.04801802556376478,poor
8.453954690193699,6.4670890706647,0,9444,7,39,0,low,weekday,21.57,0,1,0.7504064061345844,good
7.012791326274484,1.9977665606500001,1,7025,5,23,0,high,weekday,22.46,1,0,0.20134706684928172,poor
5.773114186190061,1.9964374008599894,1,2105,10,0,0,medium,weekday,0.57,0,0,0.025186955471337313,poor
7.577629342829089,4.364139460924996,3,0,8,0,1,low,weekday,0.33,0,0,0.04465543539645256,poor
7.248824619466838,3.218016082320517,1,6446,5,30,0,low,weekday,22.07,1,1,0.32661530009009754,poor
6.249728903551507,1.91174174737596,0,5358,3,47,0,low,weekend,23.13,1,1,0.40329966115706173,poor
7.087252606237524,1.4919500216596724,3,3069,9,47,0,low,weekend,22.37,1,1,0.12484590782501082,poor
6.5183580039228,13.663221792921684,0,898,7,74,0,medium,weekday,22.64,1,1,0.089760669299773,poor
7.14189668156406,5.767905728697486,0,3795,5,7,0,low,weekday,0.5,0,0,0.28924912129055336,poor
7.8276633431513085,3.554041909881187,2,5416,7,8,0,medium,weekday,22.91,1,0,0.12391109629504649,poor
8.98252102018169,3.7165764559810635,1,7997,10,24,0,medium,weekday,20.36,0,0,0.6452390583693839,good
5.452730626466439,2.2648432870499904,0,6565,9,0,0,medium,weekend,23.21,1,0,0.03783589074993321,poor
9.666291718320334,3.1902053212767383,0,10824,5,24,0,high,weekday,1.72,0,1,1.0,good
4.559890250596872,2.0808766469031195,1,2893,7,20,0,low,weekday,21.95,0,0,0.0,poor
6.8102686312055205,1.1871458541627473,1,8643,9,44,0,low,weekday,1.32,0,1,0.3104018914191178,poor
7.735396508105721,3.2812821244255157,3,6141,1,49,0,medium,weekend,23.93,1,1,0.13841570280292337,poor
7.351239834668791,1.9406765135935158,1,8084,4,33,0,medium,weekend,0.76,0,1,0.5272705676951119,good
6.221625600224257,3.404939565349967,2,4690,1,25,0,low,weekend,0.31,0,0,0.053516807528649735,poor
6.739847187053406,3.868912137721467,0,9215,8,34,0,medium,weekday,23.27,1,1,0.28083837811593804,poor
6.383748831676459,3.533920457827162,2,6885,3,5,1,low,weekday,22.08,1,0,0.005499154428947994,poor
6.2632940538197355,1.1009501464641207,1,3961,2,22,0,low,weekend,23.26,1,0,0.12570566199644118,poor
8.062002621276282,1.7757415202404565,0,5963,4,25,1,low,weekday,23.35,1,0,0.5276142032930846,good
7.446269357456309,1.970994093399985,1,5281,3,23,0,high,weekday,0.46,0,0,0.4132364777849359,poor
6.133863005924182,4.905756079288155,2,7467,5,20,0,low,weekday,19.62,0,0,0.029463435272627958,poor
8.124499844291563,4.7336994627955375,1,2460,8,9,0,low,weekday,20.86,0,0,0.3640533517897835,poor
7.384124401095762,1.362281594339493,1,5911,10,0,0,high,weekday,23.35,1,0,0.1722891653268488,poor
8.0160776485487,0.7690566154417237,1,7185,8,19,0,medium,weekend,23.5,1,0,0.41805336962816786,poor
7.787036052404515,10.75877165896638,1,6099,7,39,0,medium,weekday,21.7,0,1,0.19041369800059327,poor
5.963756236347409,3.4356427782217023,0,10040,8,0,0,low,weekend,23.54,1,1,0.13469142855036276,poor
6.299773699753788,0.6686607015474382,1,8322,5,12,1,low,weekend,0.02,0,1,0.11751865678758622,poor
7.934117006404077,1.5580524415232153,1,5977,10,76,0,low,weekend,22.71,1,1,0.5905015078872669,good
7.762962831791831,5.045365335468298,1,6650,10,20,1,medium,weekday,1.14,0,0,0.16952322088516214,poor
6.973873007544815,9.117034919572598,1,6886,6,28,0,medium,weekday,1.42,0,0,0.10153878615877521,poor
7.146659229135977,8.155202270184951,1,7209,8,70,0,medium,weekend,23.18,1,1,0.1480330723703469,poor
8.597081119735531,3.332929328598989,2,523,1,32,0,medium,weekday,0.26,0,1,0.5553286141078998,good
6.260535763955213,2.506542339095387,1,5095,6,33,0,low,weekday,20.46,0,1,0.11572307568917672,poor
7.683871726462547,1.005739279762905,1,1546,6,2,0,medium,weekday,0.61,0,0,0.3629476166031861,poor
6.747259184457633,2.669630693237228,2,9834,5,32,0,low,weekday,1.2,0,1,0.1588363299040303,poor
6.727898495965975,1.1361047812658964,1,5817,4,24,0,low,weekday,21.48,0,0,0.31170250595887417,poor
8.373471064983988,1.7900644072718568,1,5419,1,48,0,low,weekday,23.93,1,1,0.7113269948835239,good
8.031770436235037,4.558076466979917,1,8690,10,56,0,medium,weekday,20.19,0,1,0.5630273567463611,good
8.016887045000798,2.072626847830315,0,7266,8,25,0,medium,weekday,21.82,0,0,0.7275576838797589,good
8.63184850894291,1.9634235711503079,0,2614,6,34,2,low,weekend,22.22,1,1,0.6045682317478291,good
7.026254802040949,2.404033983479426,0,5787,3,0,0,low,weekday,20.79,0,0,0.467513694741417,poor
7.852441214118705,11.784064719997591,0,4994,3,0,1,low,weekday,22.64,1,0,0.13692675937281995,poor
6.61216655425818,0.9057535427536113,3,766,6,52,0,high,weekend,22.54,1,1,0.0,poor
7.405207940610553,3.0837795758522972,0,3929,7,0,0,medium,weekday,23.93,1,0,0.34191970761240587,poor
6.8373211820403945,7.685982778640012,1,5449,8,33,0,high,weekend,20.73,0,1,0.10461639574903026,poor
7.121244956240898,2.3985367491508485,2,5655,5,20,0,medium,weekday,23.94,1,0,0.08836426917853657,poor
7.743946281796142,5.696820788096517,1,1553,10,55,2,low,weekend,21.82,0,1,0.06814533067839923,poor
5.977224145958159,0.716689750766564,1,9454,6,24,0,low,weekday,21.08,0,1,0.18350623406297406,poor
9.615484094606826,2.1271703678005633,0,5693,1,70,1,low,weekday,22.71,1,1,0.972980967143457,good
5.742478273125372,1.2487266757340545,1,6112,6,19,1,low,weekday,0.13,0,0,0.0017377172915147288,poor
5.482264234015335,2.3789918446662224,1,7201,9,53,0,low,weekday,22.27,1,1,0.07460842837971449,poor
8.447638591875085,2.4179864202197594,1,3635,10,0,0,low,weekday,23.77,1,0,0.30363329435005304,poor
7.98957836745367,2.614052267845497,0,7369,4,0,0,medium,weekend,23.42,1,0,0.6596890516484318,good
7.780149771315194,4.529178463302525,0,4898,10,24,0,low,weekday,3.7,0,0,0.49833420308615417,poor
7.78543188658035,0.1850291151438109,0,3310,1,0,0,low,weekend,22.53,1,0,0.7690449996949515,good
6.984691533941357,1.4995625029453046,0,7720,9,23,0,low,weekday,22.75,1,0,0.3722323052294765,poor
5.87843203564271,2.9318753932525476,1,10475,4,14,0,low,weekday,0.66,0,1,0.16023582853816332,poor
7.0947556977421575,0.3424252644188587,0,8174,2,40,0,medium,weekend,22.92,1,1,0.7228269751829854,good
6.15354786060986,3.9023288840682016,0,8768,1,0,0,medium,weekend,23.38,1,1,0.20317331693658203,poor
8.218899666772188,1.4753907718748938,2,4438,3,35,1,low,weekday,20.37,0,1,0.3079282822385383,poor
6.816178273122326,2.159422607271707,0,1207,7,46,0,low,weekend,22.82,1,1,0.4192834719859351,poor
5.968128504009361,4.670590475971354,0,10470,10,19,0,low,weekday,21.94,0,1,0.12633702023054272,poor
6.598267697933759,5.870605461100106,0,12163,2,36,0,low,weekday,22.28,1,1,0.37081756860284587,poor
7.51616431784453,3.9858085528384377,0,10628,9,0,1,low,weekday,23.38,1,1,0.25040025002817434,poor
6.295344308995031,0.8806775173119683,1,4992,2,15,0,high,weekend,22.92,1,0,0.09271065989617777,poor
5.972224505541961,3.8480769506063286,1,2536,5,0,1,low,weekend,0.16,0,0,0.00475006682834378,poor
7.304609014364891,4.030422139196023,3,2802,8,83,2,low,weekday,0.43,0,1,0.0,poor
7.3062082138859035,3.49418720052807,1,948,10,55,1,medium,weekend,22.73,1,1,0.07680718371846129,poor
6.366321030786088,6.511675769282583,1,5677,8,66,0,low,weekend,23.45,1,1,0.06720646899461946,poor
6.411202117977097,2.665868367060361,2,10817,3,55,0,low,weekday,19.95,0,1,0.13871545603490143,poor
7.290062421697045,6.346789198853014,1,5575,2,8,1,medium,weekday,23.47,1,0,0.03639665065381448,poor
5.189894573128345,6.321275631208605,0,6906,9,0,1,low,weekday,0.58,0,0,0.0,poor
5.240670282029306,4.109646495257942,1,10126,3,14,1,medium,weekday,21.64,0,1,0.06850674250254996,poor
6.101944723434455,3.119417159485395,1,4787,8,36,0,medium,weekend,0.13,0,1,0.07448252136366473,poor
6.733191060360191,3.508499855146257,1,12106,2,17,0,medium,weekday,22.32,1,1,0.2501028896029185,poor
7.388634456997506,7.448286792705558,1,11976,3,0,0,high,weekday,22.13,1,1,0.18259069546323115,poor
8.84419527118694,5.2020826285008575,2,5606,1,43,1,medium,weekday,1.14,0,1,0.44945300490949214,poor
8.072074529002524,0.9862088555773276,0,4267,6,0,1,medium,weekend,22.95,1,0,0.49610529029942263,poor
6.800076837545716,3.3524669116019563,2,8091,7,14,0,medium,weekday,0.3,0,1,0.07895587104633983,poor
6.976229740121639,1.1915979416791869,2,4957,4,68,0,medium,weekday,20.07,0,1,0.26418206450138837,poor
5.746838294202739,1.4379129741136916,0,2530,1,26,0,high,weekday,22.09,1,0,0.2567199354516131,poor
6.976858580009512,1.8489635274364407,0,9843,3,51,0,medium,weekday,0.07,0,1,0.7498506182880313,good
6.639176701349827,0.6464432761131873,2,9649,9,33,0,low,weekend,23.19,1,1,0.12925215832017733,poor
7.403398200422612,1.1219591142581051,1,6466,5,0,0,medium,weekday,22.72,1,0,0.2801668125052007,poor
5.965961320559597,6.74710315750232,1,2211,6,43,0,low,weekday,23.91,1,1,0.0,poor
7.649183142801466,1.4302315326189274,0,2311,4,23,0,low,weekday,21.75,0,0,0.715530162237564,good
8.915923641253222,4.546739739417139,0,6321,1,0,1,low,weekday,0.83,0,0,0.7167236845326671,good
6.864049814428928,2.8477481888764915,0,4500,5,0,0,high,weekend,22.68,1,0,0.27967076315635264,poor
7.5021396526236765,3.7316971974537365,0,4976,5,34,1,low,weekday,21.78,0,1,0.4660470643389756,poor
7.862679989638891,3.844035177374399,0,9065,5,78,1,medium,weekend,21.87,0,1,0.7409467671310265,good
6.4984744101427045,1.0765105528865428,1,8199,6,0,0,low,weekday,22.88,1,1,0.14461148400609525,poor
7.280115602263021,4.528439846294273,1,10134,2,1,1,low,weekday,22.36,1,1,0.1613924898857082,poor
7.015740500977244,0.792212907377783,0,3028,1,34,2,low,weekend,23.79,1,1,0.1874214469892107,poor
7.12209512318604,1.3788955595244619,0,4970,2,0,0,medium,weekday,22.93,1,0,0.4928538317449854,poor
6.033737770180667,3.804951666479022,0,8276,10,83,0,medium,weekday,22.47,1,1,0.23226057538795264,poor
7.030637717823678,1.0113864997695576,1,7344,6,3,0,low,weekend,23.53,1,0,0.12366350625256894,poor
7.622497864056812,0.3000179012888306,3,10597,5,12,1,low,weekend,22.21,1,1,0.03785854058919347,poor
8.813929509743803,3.2400615002586273,1,7261,5,4,0,medium,weekday,23.74,1,0,0.5903012402202531,good
8.199088532606508,0.5291910194049702,1,11544,6,48,0,low,weekday,23.49,1,1,0.7737212782305065,good
9.691478071889446,4.059251675045025,0,7620,10,79,1,low,weekday,23.43,1,1,0.8859043691211728,good
6.040815546389938,1.9595213232436668,1,9186,7,7,1,low,weekend,22.46,1,1,0.04140931852101459,poor
8.090400795900848,3.206587712983999,1,5029,9,46,0,medium,weekday,22.06,1,1,0.5316422829500735,good
7.22917750717294,3.1635705739149773,1,6042,7,0,0,low,weekend,0.21,0,0,0.1621352849600204,poor
9.73725366652209,4.27053159868082,1,8732,2,48,0,low,weekday,23.92,1,1,0.9102706049667855,good
5.989627143306061,3.883486514812555,1,10838,6,68,0,high,weekday,21.49,0,1,0.18724844409157082,poor
5.9503476972740295,1.002800816712323,2,8187,9,61,1,medium,weekday,22.35,1,1,0.021089875380642553,poor
6.250759193194972,2.0565020819972726,2,5750,7,28,0,low,weekday,1.01,0,0,0.00033162338222125776,poor
4.345130344612741,3.2038496703582133,1,10132,2,0,0,low,weekday,0.48,0,1,0.01896555591312965,poor
6.342806222899049,6.422434288877097,2,0,3,25,1,low,weekday,21.24,0,0,0.0,poor
6.051084173057878,3.908477965229973,0,1733,8,17,0,low,weekend,23.02,1,0,0.06115732576994504,poor
7.18799223309526,6.057498172058095,1,8044,9,13,1,low,weekday,23.63,1,1,0.02753237189032154,poor
7.427194969721449,3.32635242202392,1,6042,4,30,0,low,weekday,0.49,0,1,0.47301450769694997,poor
9.345213549019858,5.263673343869203,1,7816,9,23,1,low,weekend,23.19,1,0,0.411356375692678,poor
8.188029797732563,3.014528237035387,2,6193,2,42,2,high,weekend,23.73,1,1,0.09640332051369715,poor
6.278870430421996,5.119030532252905,1,7712,5,42,0,high,weekday,0.4,0,1,0.14175187658379784,poor
5.876981660814552,1.8793677388461558,0,3556,2,23,1,low,weekend,0.6,0,0,0.08412564042021775,poor
7.614898964383132,6.914114093978362,0,7711,1,35,2,low,weekday,22.73,1,1,0.21087100314796736,poor
5.349708491224197,3.5982895437484834,1,8983,5,58,2,low,weekday,23.07,1,1,0.029162725700798586,poor
9.289323457317941,0.6513766458874282,0,9661,2,11,0,medium,weekend,21.86,0,1,0.9644988326126254,good
8.474300150901609,3.2816712715478094,1,12040,7,25,0,low,weekend,22.59,1,1,0.6739836544119958,good
6.413530434869119,3.9174529851817357,1,6732,8,0,0,high,weekend,22.39,1,0,0.034234313556330664,poor
4.858581838636403,4.635912801338101,0,6821,2,36,0,medium,weekend,22.72,1,1,0.08739734297010582,poor
8.692340467706765,8.514705892951165,1,1430,7,29,0,low,weekday,22.86,1,0,0.24433375920322153,poor
6.8568251934342275,1.6429488254177584,3,4405,4,36,0,medium,weekday,0.22,0,1,0.11881021968507732,poor
8.547270389966828,8.551712439196033,3,5420,1,0,0,medium,weekday,23.52,1,0,0.06404510671674746,poor
5.006965426507041,2.5071634689272013,0,9150,3,44,0,low,weekday,21.08,0,1,0.16578843931150755,poor
6.250781221307784,1.3202126068811015,0,4166,1,27,1,low,weekday,23.83,1,0,0.15768783748371518,poor
7.006554624647729,1.6730514754658383,1,8389,5,50,1,medium,weekday,22.18,1,1,0.3030579383556189,poor
7.058725742205928,3.7561060737713032,0,5995,8,14,0,medium,weekend,21.37,0,0,0.28289714721848724,poor
6.437418160650945,1.1539761492690577,1,5468,1,42,0,medium,weekend,21.29,0,1,0.34439217882895745,poor
7.778562415434373,1.9055472992356022,2,6746,9,36,1,low,weekday,23.25,1,1,0.14598852027433817,poor
5.665474463271757,3.223258467248013,1,4826,3,63,0,medium,weekday,0.59,0,1,0.16844339315042356,poor
6.822025643723383,6.878869953835501,3,4712,5,22,0,high,weekend,22.68,1,0,0.05179531390090231,poor
7.150369539639874,4.545155178137677,1,885,9,11,1,low,weekday,0.41,0,0,0.05683788130650014,poor
7.643048542573436,2.5852161024462594,1,5256,5,12,0,low,weekend,23.13,1,0,0.24865833855093888,poor
7.889518597611112,3.744074617621836,2,4560,9,0,1,medium,weekday,19.77,0,0,0.06306103756054082,poor
5.594197385202664,2.997040830202957,1,4452,10,12,1,high,weekday,23.92,1,0,0.018122514618664987,poor
5.082357286580472,0.8678661910943083,0,7250,8,0,0,low,weekend,22.19,1,0,0.02765734619271154,poor
8.597096027373137,7.673114006631149,1,7975,7,59,1,low,weekend,21.78,0,1,0.39813793553786936,poor
7.4153925149744895,6.950831584799237,0,6696,1,73,0,low,weekday,23.93,1,1,0.5836285812204937,good
6.0643918293043075,2.3595178751604364,1,8986,4,21,1,medium,weekday,23.2,1,1,0.028552442570399905,poor
8.938939969403155,1.7233983876375059,0,7726,9,35,1,high,weekend,22.9,1,1,0.8585819152708676,good
7.144593292866073,0.88752444422326,0,5114,10,29,0,low,weekday,23.15,1,0,0.387409526103504,poor
8.474121480079782,3.9101508741325257,0,4611,8,0,0,low,weekend,21.73,0,0,0.6506514292790639,good
7.084398101762636,3.927968770245651,3,6938,4,50,0,medium,weekday,1.65,0,1,0.1137903106438507,poor
9.575934906102484,1.2435196666514958,0,7721,1,54,0,low,weekday,23.26,1,1,0.9903511767223105,good
9.194176053054004,3.0229969513197643,2,10193,10,0,2,medium,weekday,23.24,1,1,0.1910203161935008,poor
6.688794814401158,4.448828474975379,3,9573,4,33,0,low,weekday,22.87,1,1,0.04015831259300251,poor
8.214463688692945,1.6273610604369817,0,4375,3,18,0,low,weekday,20.58,0,0,0.8493503027743043,good
7.806719936981434,2.13851731718494,0,5693,6,54,0,low,weekday,21.99,0,1,0.7787563129898376,good
8.710789446915436,2.122168560624768,1,8013,5,22,0,low,weekday,21.16,0,1,0.8260279136393937,good
5.79384567427487,1.3150395961895822,1,9203,5,23,1,high,weekday,21.02,0,1,0.05360620791518045,poor
7.857564324998049,2.1730651408901585,1,8816,2,70,0,high,weekday,20.69,0,1,0.7433960612164477,good
8.323030608561984,0.5404009806057088,3,5808,3,0,1,medium,weekday,22.05,1,0,0.1603788371691688,poor
4.801575641971107,2.0360005769521066,0,2237,6,31,1,low,weekend,23.03,1,1,0.02061180897798165,poor
5.520926859167782,2.060896620114307,0,3003,2,27,0,low,weekday,20.87,0,0,0.2038839248727946,poor
4.450959777799874,2.3822914100362502,0,6817,4,9,0,low,weekday,0.05,0,0,0.06930099102039955,poor
6.663241456944303,3.548109121630339,0,7026,2,75,0,medium,weekday,23.45,1,1,0.5627488817669773,good
7.896927819744953,0.8188997935300697,0,2703,9,33,0,low,weekend,22.65,1,1,0.7604236729518583,good
8.877946315120035,0.9763254809965967,2,6133,3,41,0,high,weekday,2.24,0,1,0.8065522245880141,good
7.092618475524719,1.2857102492807178,2,7893,10,45,1,high,weekday,22.64,1,1,0.07833193409351258,poor
9.035769431964114,0.7363409794587411,2,2546,10,16,2,low,weekday,0.2,0,0,0.13066156137142182,poor
5.2748731772313855,3.8383656973767937,1,9314,6,56,0,medium,weekend,23.31,1,1,0.02782532026021456,poor
4.8707719508060565,1.5684616698081193,1,4867,1,51,0,high,weekend,1.16,0,1,0.0,poor
6.930565376379226,2.4396111818153514,2,9772,10,21,0,medium,weekday,0.63,0,1,0.09848652532452429,poor
7.480081811174134,1.190659153464134,0,4399,3,48,1,medium,weekday,22.55,1,1,0.5909300218038711,good
6.959131564882384,1.8662453196675024,2,2920,8,55,0,medium,weekday,22.6,1,1,0.09173556236128044,poor
4.415697374950154,3.129599478584351,1,4625,5,44,0,low,weekday,20.99,0,1,0.056158707793070195,poor
6.888599950609015,3.2404067489128034,3,5714,8,4,0,medium,weekend,23.17,1,0,0.0,poor
5.369413124368934,1.016160730869291,1,4834,2,22,0,low,weekday,23.98,1,0,0.07042374892212488,poor
7.837090686037548,2.347144884195032,1,5351,7,36,0,low,weekday,22.91,1,1,0.47429194577065514,poor
7.45824780762106,1.2089064873603532,0,7001,9,31,0,medium,weekday,1.1,0,1,0.6761099787366102,good
5.825150267090806,2.280632406312589,2,5486,7,6,0,medium,weekday,23.22,1,0,0.0695600471006601,poor
6.357666353329133,1.4601668064762616,1,5801,3,17,0,low,weekday,0.87,0,0,0.184088829345319,poor
5.67598309763881,7.992699264375252,0,872,7,33,1,low,weekend,22.76,1,1,0.023360493487709633,poor
6.921651128408535,4.431242701961763,1,7175,8,0,0,high,weekday,21.26,0,0,0.14352664064380394,poor
8.193927900626548,3.342751320455301,0,5732,1,25,0,medium,weekday,22.06,1,0,0.7879555492210866,good
5.76784244208057,1.997899196156372,1,10830,3,42,1,low,weekday,22.95,1,1,0.010010858542390255,poor
7.630058144397306,4.519766034760401,2,3181,5,32,0,high,weekday,21.88,0,1,0.2375666729956245,poor
6.3371779770344485,2.3998861379498257,0,575,6,3,0,low,weekday,20.52,0,0,0.16675015887256706,poor
6.00890895967207,7.4649312647492465,1,7854,3,7,1,medium,weekday,20.0,0,0,0.0004559363696682306,poor
6.866212050056803,4.832166127590263,0,7039,4,62,0,medium,weekday,0.52,0,1,0.6028969354445483,good
5.705947096975782,1.8553072998111517,1,2974,5,1,0,medium,weekend,23.58,1,0,0.045379783188608025,poor
6.307938368316022,6.91211273486395,1,1410,3,54,1,medium,weekday,23.41,1,1,0.026611546576138623,poor
